id,district_id,name_th,name_en,zipcode
1,1,พระบรมมหาราชวัง,Phra Borom Maha Ratchawang,10200
2,1,วังบูรพาภิรมย์,Wang Burapha Phirom,10200
3,1,วัดราชบพิธ,Wat Ratchabophit,10200
4,1,สำราญราษฎร์,Samran Rat,10200
5,1,ศาลเจ้าพ่อเสือ,San Chaopho Suea,10200
6,1,เสาชิงช้า,Sao Chingcha,10200
7,1,บวรนิเวศ,Bowon Niwet,10200
8,1,ตลาดยอด,Talat Yot,10200
9,1,ชนะสงคราม,Chana Songkhram,10200
10,1,บ้านพานถม,Ban Phan Thom,10200
11,1,บางขุนพรหม,Bang Khun Phrom,10200
12,1,วัดสามพระยา,Wat Sam Phraya,10200
13,2,ดุสิต,Dusit,10300
14,2,วชิรพยาบาล,Wachira Phayaban,10300
15,2,สวนจิตรลดา,Suan Chit Lada,10300
16,2,สี่แยกมหานาค,Si Yaek Maha Nak,10300
17,2,ถนนนครไชยศรี,Thanon Nakhon Chai Si,10300
18,3,กระทุ่มราย,Krathum Rai,10530
19,3,หนองจอก,Nong Chok,10530
20,3,คลองสิบ,Khlong Sip,10530
21,3,คลองสิบสอง,Khlong Sip Song,10530
22,3,โคกแฝด,Khok Faet,10530
23,3,คู้ฝั่งเหนือ,Khu Fang Nuea,10530
24,3,ลำผักชี,Lam Phak Chi,10530
25,3,ลำต้อยติ่ง,Lam Toiting,10530
26,4,มหาพฤฒาราม,Maha Phruettharam,10500
27,4,สีลม,Si Lom,10500
28,4,สุริยวงศ์,Suriyawong,10500
29,4,บางรัก,Bang Rak,10500
30,4,สี่พระยา,Si Phraya,10500
31,5,อนุสาวรีย์,Anusawari,10220
32,5,ท่าแร้ง,Tha Raeng,10220
33,6,คลองจั่น,Khlong Chan,10240
34,6,หัวหมาก,Hua Mak,10240
35,7,รองเมือง,Rong Mueang,10330
36,7,วังใหม่,Wang Mai,10330
37,7,ปทุมวัน,Pathum Wan,10330
38,7,ลุมพินี,Lumphini,10330
39,8,ป้อมปราบ,Pom Prap,10100
40,8,วัดเทพศิรินทร์,Wat Thep Sirin,10100
41,8,คลองมหานาค,Khlong Maha Nak,10100
42,8,บ้านบาตร,Ban Bat,10100
43,8,วัดโสมนัส,Wat Sommanat,10100
44,9,บางจาก,Bang Chak,10260
45,10,มีนบุรี,Min Buri,10510
46,10,แสนแสบ,Saen Saep,10510
47,11,ลาดกระบัง,Lat Krabang,10520
48,11,คลองสองต้นนุ่น,Khlong Song Ton Nun,10520
49,11,คลองสามประเวศ,Khlong Sam Prawet,10520
50,11,ลำปลาทิว,Lam Pla Thio,10520
51,11,ทับยาว,Thap Yao,10520
52,11,ขุมทอง,Khum Thong,10520
53,12,ช่องนนทรี,Chong Nonsi,10120
54,12,บางโพงพาง,Bang Phongphang,10120
55,13,จักรวรรดิ,Chakkrawat,10100
56,13,สัมพันธวงศ์,Samphanthawong,10100
57,13,ตลาดน้อย,Talat Noi,10100
58,14,สามเสนใน,Sam Sen Nai,10400
59,15,วัดกัลยาณ์,Wat Kanlaya,10600
60,15,หิรัญรูจี,Hiran Ruchi,10600
61,15,บางยี่เรือ,Bang Yi Ruea,10600
62,15,บุคคโล,Bukkhalo,10600
63,15,ตลาดพลู,Talat Phlu,10600
64,16,วัดอรุณ,Wat Arun,10600
65,16,วัดท่าพระ,Wat Tha Phra,10600
66,17,ห้วยขวาง,Huai Khwang,10310
67,17,บางกะปิ,Bang Kapi,10310
68,17,สามเสนนอก,Sam Sen Nok,10310
69,18,สมเด็จเจ้าพระยา,Somdet Chao Phraya,10600
70,18,คลองสาน,Khlong San,10600
71,18,บางลำภูล่าง,Bang Lamphu Lang,10600
72,18,คลองต้นไทร,Khlong Ton Sai,10600
73,19,คลองชักพระ,Khlong Chak Phra,10170
74,19,ตลิ่งชัน,Taling Chan,10170
75,19,ฉิมพลี,Chimphli,10170
76,19,บางพรม,Bang Phrom,10170
77,19,บางระมาด,Bang Ramat,10170
78,19,บางเชือกหนัง,Bang Chueak Nang,10170
79,20,ศิริราช,Sirirat,10700
80,20,บ้านช่างหล่อ,Ban Chang Lo,10700
81,20,บางขุนนนท์,Bang Khun Non,10700
82,20,บางขุนศรี,Bang Khun Si,10700
83,20,อรุณอมรินทร์,Arun Ammarin,10700
84,21,ท่าข้าม,Tha Kham,10150
85,21,แสมดำ,Samae Dam,10150
86,22,บางหว้า,Bang Wa,10160
87,22,บางด้วน,Bang Duan,10160
88,22,บางจาก,Bang Chak,10160
89,22,บางแวก,Bang Waek,10160
90,22,คลองขวาง,Khlong Khwang,10160
91,22,ปากคลองภาษีเจริญ,Pak Khlong Phasi Charoen,10160
92,22,คูหาสวรรค์,Khuha Sawan,10160
93,23,หนองแขม,Nong Khaem,10160
94,23,หนองค้างพลู,Nong Khang Phlu,10160
95,24,ราษฎร์บูรณะ,Rat Burana,10140
96,24,บางปะกอก,Bang Pa Kok,10140
97,25,บางพลัด,Bang Phlat,10700
98,25,บางอ้อ,Bang O,10700
99,25,บางบำหรุ,Bang Bamru,10700
100,25,บางยี่ขัน,Bang Yi Khan,10700
101,26,ดินแดง,Din Daeng,10400
102,27,คลองกุ่ม,Khlong Kum,10240
103,28,ทุ่งวัดดอน,Thung Wat Don,10120
104,28,ยานนาวา,Yan Nawa,10120
105,28,ทุ่งมหาเมฆ,Thung Maha Mek,10120
106,29,บางซื่อ,Bang Sue,10800
107,30,ลาดยาว,Lat Yao,10900
108,31,บางคอแหลม,Bang Kho Laem,10120
109,31,วัดพระยาไกร,Wat Phraya Krai,10120
110,31,บางโคล่,Bang Khlo,10120
111,32,ประเวศ,Prawet,10250
112,32,หนองบอน,Nong Bon,10250
113,32,ดอกไม้,Dok Mai,10250
114,33,คลองเตย,Khlong Toei,10110
115,33,คลองตัน,Khlong Tan,10110
116,33,พระโขนง,Phra Khanong,10110
117,34,สวนหลวง,Suan Luang,10250
118,35,บางขุนเทียน,Bang Khun Thian,10150
119,35,บางค้อ,Bang Kho,10150
120,35,บางมด,Bang Mot,10150
121,35,จอมทอง,Chom Thong,10150
122,36,สีกัน,Si Kan,10210
123,37,ทุ่งพญาไท,Thung Phaya Thai,10400
124,37,ถนนพญาไท,Thanon Phaya Thai,10400
125,37,ถนนเพชรบุรี,Thanon Phetchaburi,10400
126,37,มักกะสัน,Makkasan,10400
127,38,ลาดพร้าว,Lat Phrao,10230
128,38,จรเข้บัว,Chorakhe Bua,10230
129,39,คลองเตยเหนือ,Khlong Toei Nuea,10110
130,39,คลองตันเหนือ,Khlong Tan Nuea,10110
131,39,พระโขนงเหนือ,Phra Khanong Nuea,10110
132,40,บางแค,Bang Khae,10160
133,40,บางแคเหนือ,Bang Khae Nuea,10160
134,40,บางไผ่,Bang Phai,10160
135,40,หลักสอง,Lak Song,10160
136,41,ทุ่งสองห้อง,Thung Song Hong,10210
137,41,ตลาดบางเขน,Talat Bang Khen,10210
138,42,สายไหม,Sai Mai,10220
139,42,ออเงิน,O Ngoen,10220
140,42,คลองถนน,Khlong Thanon,10220
141,43,คันนายาว,Khan Na Yao,10230
142,44,สะพานสูง,Saphan Sung,10240
143,45,วังทองหลาง,Wang Thonglang,10310
144,46,สามวาตะวันตก,Sam Wa Tawan Tok,10510
145,46,สามวาตะวันออก,Sam Wa Tawan Ok,10510
146,46,บางชัน,Bang Chan,10510
147,46,ทรายกองดิน,Sai Kong Din,10510
148,46,ทรายกองดินใต้,Sai Kong Din Tai,10510
149,47,บางนา,Bang Na,10260
150,48,ทวีวัฒนา,Thawi Watthana,10170
151,48,ศาลาธรรมสพน์,Sala Thammasop,10170
152,49,บางมด,Bang Mot,10140
153,49,ทุ่งครุ,Thung Khru,10140
154,50,บางบอน,Bangbon,10150
155,51,เทศบาลนครสมุทรปราการ,Samut Prakan,10270
156,51,สำโรงเหนือ,Samrong Nuea,10270
157,51,บางเมือง,Bang Mueang,10270
158,51,ท้ายบ้าน,Thai Ban,10280
159,51,ท้ายบ้านใหม่,Thai Ban Mai,\N
160,51,บางปูใหม่,Bang Pu Mai,10280
161,51,แพรกษา,Phraek Sa,10280
162,51,บางโปรง,Bang Prong,10270
163,51,เทศบาลบางปู,Bang Pu,10280
164,51,บางด้วน,Bang Duan,10270
165,51,เทศบาลบางเมือง,Bang Mueang Mai,10270
166,51,เทพารักษ์,Thepharak,10270
167,51,แพรกษาใหม่,Phraek Sa Mai,10280
168,52,บางบ่อ,Bang Bo,10560
169,52,บ้านระกาศ,Ban Rakat,10560
170,52,บางพลีน้อย,Bang Phli Noi,10560
171,52,บางเพรียง,Bang Phriang,10560
172,52,คลองด่าน,Khlong Dan,10550
173,52,คลองสวน,Khlong Suan,10560
174,52,เปร็ง,Preng,10560
175,52,คลองนิยมยาตรา,Khlong Niyom Yattra,10560
176,53,บางพลีใหญ่,Blang Phli Yai,10540
177,53,บางแก้ว,Bang Kaeo,10540
178,53,บางปลา,Bang Pla,10540
179,53,บางโฉลง,Bang Chalong,10540
180,53,ราชาเทวะ,Racha Thewa,10540
181,53,หนองปรือ,Nong Prue,10540
182,54,เทศบาลเมืองพระประแดง,Talat,10130
183,54,ตลาด,Bang Phueng,10130
184,54,บางจาก,Bang Chak,10130
185,54,บางครุ,Bang Khru,10130
186,54,บางหญ้าแพรก,Bang Ya Phraek,10130
187,54,บางหัวเสือ,Bang Hua Suea,10130
188,54,เทศบาลสำโรงใต้,Samrong Tai,10130
189,54,บางยอ,Bang Yo,10130
190,54,บางกะเจ้า,Bang Kachao,10130
191,54,บางน้ำผึ้ง,Bang Nam Phueng,10130
192,54,บางกระสอบ,Bang Krasop,10130
193,54,บางกอบัว,Bang Ko Bua,10130
194,54,ทรงคนอง,Song Khanong,10130
195,54,สำโรง,Samrong,10130
196,54,สำโรงกลาง,Samrong Klang,10130
197,55,นาเกลือ,Na Kluea,10290
198,55,บ้านคลองสวน,Ban Khlong Suan,10290
199,55,แหลมฟ้าผ่า,Laem Fa Pha,10290
200,55,ปากคลองบางปลากด,Pak Khlong Bang Pla Kot,10290
201,55,ในคลองบางปลากด,Nai Khlong Bang Pla Kot,10290
202,56,บางเสาธง,Bang Sao Thong,10540
203,56,ศรีษะจรเข้น้อย,Sisa Chorakhe Noi,10540
204,56,ศรีษะจรเข้ใหญ่,Sisa Chorakhe Yai,10540
205,57,สวนใหญ่,Suan Yai,11000
206,57,ตลาดขวัญ,Talat Khwan,11000
207,57,บางเขน,Bang Khen,11000
208,57,บางกระสอ,Bang Kraso,11000
209,57,ท่าทราย,Tha Sai,11000
210,57,บางไผ่,Bang Phai,11000
211,57,บางศรีเมือง,Bang Si Mueang,11000
212,57,บางกร่าง,Bang Krang,11000
213,57,ไทรม้า,Sai Ma,11000
214,57,บางรักน้อย,Bang Rak Noi,11000
215,58,วัดชลอ,Wat Chalo,11130
216,58,บางกรวย,Bang Kruai,11130
217,58,บางสีทอง,Bang Si Thong,11130
218,58,บางขนุน,Bang Khanun,11130
219,58,บางขุนกอง,Bang Khun Kong,11130
220,58,บางคูเวียง,Bang Khu Wiang,11130
221,58,มหาสวัสดิ์,Mahasawat,11130
222,58,ปลายบาง,Plai Bang,11130
223,58,ศาลากลาง,Sala Klang,11130
224,59,บางม่วง,Bang Muang,11140
225,59,บางแม่นาง,Bang Mae Nang,11140
226,59,บางเลน,Bang Len,11140
227,59,เสาธงหิน,Sao Thong Hin,11140
228,59,บางใหญ่,Bang Yai,11140
229,59,บ้านใหม่,Ban Mai,11140
230,60,โสนลอย,Sano Loi,11110
231,60,บางบัวทอง,Bang Bua Thong,11110
232,60,บางรักใหญ่,Bang Rak Yai,11110
233,60,บางคูรัด,Bang Khu Rat,11110
234,60,ละหาร,Lahan,11110
235,60,ลำโพ,Lam Pho,11110
236,60,พิมลราช,Phimonrat,11110
237,60,บางรักพัฒนา,Bang Rak Phatthana,11110
238,61,ไทรน้อย,Sai Noi,11150
239,61,ราษฎร์นิยม,Rat Niyom,11150
240,61,หนองเพรางาย,Nong Phrao Ngai,11150
241,61,ไทรใหญ่,Sai Yai,11150
242,61,ขุนศรี,Khun Si,11150
243,61,คลองขวาง,Khlong Khwang,11150
244,61,ทวีวัฒนา,Thawi Watthana,11150
245,62,ปากเกร็ด,Pak Kret,11120
246,62,บางตลาด,Bang Talat,11120
247,62,บ้านใหม่,Ban Mai,11120
248,62,บางพูด,Bang Phut,11120
249,62,บางตะไนย์,Bang Tanai,11120
250,62,คลองพระอุดม,Khlong Phra Udom,11120
251,62,ท่าอิฐ,Tha It,11120
252,62,เกาะเกร็ด,Ko Kret,11120
253,62,อ้อมเกร็ด,Om Kret,11120
254,62,คลองข่อย,Khlong Khoi,11120
255,62,บางพลับ,Bang Phlap,11120
256,62,คลองเกลือ,Khlong Kluea,11120
257,63,บางปรอก,Bang Prok,12000
258,63,บ้านใหม่,Ban Mai,12000
259,63,บ้านกลาง,Ban Klang,12000
260,63,บ้านฉาง,Ban Chang,12000
261,63,บ้านกระแชง,Ban Krachaeng,12000
262,63,บางขะแยง,Bang Khayaeng,12000
263,63,บางคูวัด,Bang Khu Wat,12000
264,63,บางหลวง,Bang Luang,12000
265,63,บางเดื่อ,Bang Duea,12000
266,63,บางพูด,Bang Phut,12000
267,63,บางพูน,Bang Phun,12000
268,63,บางกะดี,Bang Kadi,12000
269,63,สวนพริกไทย,Suan Phrik Thai,12000
270,63,หลักหก,Lak Hok,12000
271,64,คลองหนึ่ง,Khlong Nueng,12120
272,64,คลองสอง,Khlong Song,12120
273,64,คลองสาม,Khlong Sam,12120
274,64,คลองสี่,Khlong Si,12120
275,64,คลองห้า,Khlong Ha,12120
276,64,คลองหก,Khlong Hok,12120
277,64,คลองเจ็ด,Khlong Chet,12120
278,65,ประชาธิปัตย์,Pracha Thipat,12130
279,65,บึงยี่โถ,Bueng Yitho,12130
280,65,รังสิต,Rangsit,12110
281,65,ลำผักกูด,Lam Phak Kut,12110
282,65,บึงสนั่น,Bueng Sanan,12110
283,65,บึงน้ำรักษ์,Bueng Nam Rak,12110
284,66,บึงบา,Bueng Ba,12170
285,66,บึงบอน,Bueng Bon,12170
286,66,บึงกาสาม,Bueng Ka Sam,12170
287,66,บึงชำอ้อ,Bueng Cham O,12170
288,66,หนองสามวัง,Nong Sam Wang,12170
289,66,ศาลาครุ,Sala Khru,12170
290,66,นพรัตน์,Noppharat,12170
291,67,ระแหง,Rahaeng,12140
292,67,ลาดหลุมแก้ว,Lat Lum Kaeo,12140
293,67,คูบางหลวง,Khu Bang Luang,12140
294,67,คูขวาง,Khu Khwang,12140
295,67,คลองพระอุดม,Khlong Phra Udom,12140
296,67,บ่อเงิน,Bo Ngoen,12140
297,67,หน้าไม้,Na Mai,12140
298,68,คูคต,Khu Khot,12130
299,68,ลาดสวาย,Lat Sawai,12150
300,68,บึงคำพร้อย,Bueng Kham Phoi,12150
301,68,ลำลูกกา,Lam Luk Ka,12150
302,68,บึงทองหลาง,Bueng Thong Lang,12150
303,68,ลำไทร,Lam Sai,12150
304,68,บึงคอไห,Bueng Kho Hai,12150
305,68,พืชอุดม,Phuet Udom,12150
306,69,บางเตย,Bang Toei,12160
307,69,คลองควาย,Khlong Khwai,12160
308,69,สามโคก,Sam Khok,12160
309,69,กระแชง,Krachaeng,12160
310,69,บางโพธิ์เหนือ,Bang Pho Nuea,12160
311,69,เชียงรากใหญ่,Chiang Rak Yai,12160
312,69,บ้านปทุม,Ban Pathum,12160
313,69,บ้านงิ้ว,Ban Ngio,12160
314,69,เชียงรากน้อย,Chiang Rak Noi,12160
315,69,บางกระบือ,Bang Krabue,12160
316,69,ท้ายเกาะ,Thai Ko,12160
317,70,ประตูชัย,Pratu Chai,13000
318,70,กะมัง,Kamang,13000
319,70,หอรัตนไชย,Ho Rattana Chai,13000
320,70,หัวรอ,Hua Ro,13000
321,70,ท่าวาสุกรี,Tha Wasukri,13000
322,70,ไผ่ลิง,Phai Ling,13000
323,70,ปากกราน,Pak Kran,13000
324,70,ภูเขาทอง,Phu Khao Thong,13000
325,70,สำเภาล่ม,Samphao Lom,13000
326,70,สวนพริก,Suan Phrik,13000
327,70,คลองตะเคียน,Khlong Takhian,13000
328,70,วัดตูม,Wat Tum,13000
329,70,หันตรา,Han Tra,13000
330,70,ลุมพลี,Lumphli,13000
331,70,บ้านใหม่,Ban Mai,13000
332,70,บ้านเกาะ,Ban Ko,13000
333,70,คลองสวนพลู,Khlong Suan Phu,13000
334,70,คลองสระบัว,Khlong Sa Bua,13000
335,70,เกาะเรียน,Ko Rian,13000
336,70,บ้านป้อม,Ban Pom,13000
337,70,บ้านรุม,Ban Run,13000
338,71,ท่าเรือ,Tha Ruea,13130
339,71,จำปา,Champa,13130
340,71,ท่าหลวง,Tha Luang,13130
341,71,บ้านร่อม,Ban Rom,13130
342,71,ศาลาลอย,Sala Loi,13130
343,71,วังแดง,Wang Daeng,13130
344,71,โพธิ์เอน,Pho En,13130
345,71,ปากท่า,Pak Tha,13130
346,71,หนองขนาก,Nong Khanak,13130
347,71,ท่าเจ้าสนุก,Tha Chao Sanuk,13130
348,72,นครหลวง,Nakhon Luang,13260
349,72,ท่าช้าง,Tha Chang,13260
350,72,บ่อโพง,Bo Phong,13260
351,72,บ้านชุ้ง,Ban Chung,13260
352,72,ปากจั่น,Pak Chan,13260
353,72,บางระกำ,Bang Rakam,13260
354,72,บางพระครู,Bang Phrakhru,13260
355,72,แม่ลา,Mae La,13260
356,72,หนองปลิง,Nong Pling,13260
357,72,คลองสะแก,Khlong Sakae,13260
358,72,สามไถ,Sam Thai,13260
359,72,พระนอน,Phra Non,13260
360,73,บางไทร,Bang Sai,13190
361,73,บางพลี,Bang Phli,13190
362,73,สนามชัย,Sanam Chai,13190
363,73,บ้านแป้ง,Ban Paeng,13190
364,73,หน้าไม้,Na Mai,13190
365,73,บางยี่โท,Bang Yitho,13190
366,73,แคออก,Khae Ok,13190
367,73,แคตก,Khae Tok,13190
368,73,ช่างเหล็ก,Chang Lek,13190
369,73,กระแชง,Krachaeng,13190
370,73,บ้างกลึง,Ban Klueng,13190
371,73,ช้างน้อย,Chang Noi,13190
372,73,ห่อหมก,Ho Mok,13190
373,73,ไผ่พระ,Phai Phra,13190
374,73,กกแก้วบูรพา,Kok Kaeo Burapha,13190
375,73,ไม้ตรา,Mai Tra,13190
376,73,บ้านม้า,Ban Ma,13190
377,73,บ้านเกาะ,Ban Ko,13190
378,73,ราชคราม,Ratchakhram,13290
379,73,ช้างใหญ่,Chang Yai,13290
380,73,เชียงรากน้อย,Chiang Rak Noi,13290
381,73,โคกช้าง,Khok Chang,13190
382,74,บางบาล,Bang Ban,13250
383,74,วัดยม,Wat Yom,13250
384,74,ไทรน้อย,Sai Noi,13250
385,74,สะพานไทย,Saphan Thai,13250
386,74,มหาพราหมณ์,Mahaphram,13250
387,74,กบเจา,Kop Chao,13250
388,74,บ้านคลัง,Ban Khlang,13250
389,74,พระขาว,Phra Khao,13250
390,74,น้ำเต้า,Namtao,13250
391,74,ทางช้าง,Thang Chang,13250
392,74,วัดตะกู,Wat Taku,13250
393,74,บางหลวง,Bang Luang,13250
394,74,บางหลวงโดด,Bang Luang Dot,13250
395,74,บางหัก,Bang Hak,13250
396,74,บางชะนี,Bang Chani,13250
397,74,บ้านกุ่ม,Ban Kum,13250
398,75,บ้านเลน,Ban Len,13160
399,75,เชียงรากน้อย,Chiang Rak Noi,13180
400,75,บ้านโพ,Ban Pho,13160
401,75,บ้านกรด,Ban Krot,13160
402,75,บางกระสั้น,Bang Krasan,13160
403,75,คลองจิก,Khlong Chik,13160
404,75,บ้านหว้า,Ban Wa,13160
405,75,วัดยม,Wat Yom,13160
406,75,บางประแดง,Bang Pradaeng,13160
407,75,สามเรือน,Sam Ruean,13160
408,75,เกาะเกิด,Ko Koet,13160
409,75,บ้านพลับ,Ban Phlap,13160
410,75,บ้านแป้ง,Ban Paeng,13160
411,75,คุ้งลาน,Khung Lan,13160
412,75,ตลิ่งชัน,Taling Chan,13160
413,75,บ้านสร้าง,Ban Sang,13170
414,75,ขนอนหลวง,Khanon Luang,13160
415,76,บางปะหัน,Bang Pahan,13220
416,76,ขยาย,Khayai,13220
417,76,บางเดื่อ,Bang Duea,13220
418,76,เสาธง,Sao Thong,13220
419,76,ทางกลาง,Thang Klang,13220
420,76,บางเพลิง,Bang Phloeng,13220
421,76,หันสัง,Han Sang,13220
422,76,บางนางร้า,Bang Nang Ra,13220
423,76,ตานิม,Tanim,13220
424,76,ทับน้ำ,Thap Nam,13220
425,76,บ้านม้า,Ban Ma,13220
426,76,ขวัญเมือง,Khwan Mueang,13220
427,76,บ้านลี่,Ban Li,13220
428,76,โพธิ์สามต้น,Pho Sam Ton,13220
429,76,พุทเลา,Phut Lao,13220
430,76,ตาลเอน,Tan En,13220
431,76,บ้านขล้อ,Ban Khlo,13220
432,77,ผักไห่,Phak Hai,13120
433,77,อมฤต,Ammarit,13120
434,77,บ้านแค,Ban Khae,13120
435,77,ลาดน้ำเค็ม,Lat Nam Khem,13120
436,77,ตาลาน,Ta Lan,13120
437,77,ท่าดินแดง,Tha Din Daeng,13120
438,77,ดอนลาน,Don Lan,13280
439,77,นาคู,Na Khu,13280
440,77,กุฎี,Ku Di,13120
441,77,ลำตะเคียน,Lam Takhian,13280
442,77,โคกช้าง,Khok Chang,13120
443,77,จักราช,Chakkarat,13280
444,77,หนองน้ำใหญ่,Nong Nam Yai,13280
445,77,ลาดชิด,Lat Chit,13120
446,77,หน้าโคก,Na Khok,13120
447,77,บ้านใหญ่,Ban Yai,13120
448,78,ภาชี,Phachi,13140
449,78,โคกม่วง,Khok Muang,13140
450,78,ระโสม,Rasom,13140
451,78,หนองน้ำใส,Nong Nam Sai,13140
452,78,ดอนหญ้านาง,Don Ya Nang,13140
453,78,ไผ่ล้อม,Phai Lom,13140
454,78,กระจิว,Krachio,13140
455,78,พระแก้ว,Phra Kaeo,13140
456,79,ลาดบัวหลวง,Lat Bua Luang,13230
457,79,หลักชัย,Lak Chai,13230
458,79,สามเมือง,Sam Mueang,13230
459,79,พระยาบันลือ,Phraya Banlue,13230
460,79,สิงหนาท,Singhanat,13230
461,79,คู้สลอด,Khu Salot,13230
462,79,คลองพระยาบันลือ,Khlong Phraya Banlue,13230
463,80,ลำตาเสา,Lam Ta Sao,13170
464,80,บ่อตาโล่,Bo Ta Lo,13170
465,80,วังน้อย,Wang Noi,13170
466,80,ลำไทร,Lam Sai,13170
467,80,สนับทึบ,Sanap Thuep,13170
468,80,พยอม,Phayom,13170
469,80,หันตะเภา,Han Taphao,13170
470,80,ข้าวงาม,Wang Chula,13170
471,80,วังจุฬา,Khao Ngam,13170
472,80,ชะแมบ,Chamaep,13170
473,81,เสนา,Sena,13110
474,81,บ้านแพน,Ban Phaen,13110
475,81,เจ้าเจ็ด,Chao Chet,13110
476,81,สามกอ,Sam Ko,13110
477,81,บางนมโค,Bang Nom Kho,13110
478,81,หัวเวียง,Hua Wiang,13110
479,81,มารวิชัย,Man Wichai,13110
480,81,บ้านโพธิ์,Ban Pho,13110
481,81,รางจรเข้,Rang Chorakhe,13110
482,81,บ้านกระทุ่ม,Ban Krathum,13110
483,81,บ้านแถว,Ban Thaeo,13110
484,81,ชายนา,Chai Na,13110
485,81,สามตุ่ม,Sam Tum,13110
486,81,ลาดงา,Lat Nga,13110
487,81,ดอนทอง,Don Thong,13110
488,81,บ้านหลวง,Ban Luang,13110
489,81,เจ้าเสด็จ,Chao Sadet,13110
490,82,บางซ้าย,Bang Sai,13270
491,82,แก้วฟ้า,Kaeo Fa,13270
492,82,เต่าเล่า,Tao Lao,13270
493,82,ปลายกลัด,Plai Klat,13270
494,82,เทพมงคล,Thep Mongkhon,13270
495,82,วังพัฒนา,Wang Phatthana,13270
496,83,คานหาม,Khan Ham,13210
497,83,บ้านช้าง,Ban Chang,13210
498,83,สามบัณฑิต,Sam Bandit,13210
499,83,บ้านหีบ,Ban Hip,13210
500,83,หนองไม้ซุง,Nong Mai Sung,13210
501,83,อุทัย,Uthai,13210
502,83,เสนา,Sena,13210
503,83,หนองน้ำส้ม,Nong Nam Som,13210
504,83,โพสาวหาญ,Pho Sao Han,13210
505,83,ธนู,Thanu,13210
506,83,ข้าวเม่า,Khao Mao,13210
507,84,หัวไผ่,Hua Phai,13150
508,84,กะทุ่ม,Kathum,13150
509,84,มหาราช,Maharat,13150
510,84,น้ำเต้า,Namtao,13150
511,84,บางนา,Bang Na,13150
512,84,โรงช้าง,Rong Chang,13150
513,84,เจ้าปลุก,Chao Pluk,13150
514,84,พิตเพียน,Phit Phian,13150
515,84,บ้านนา,Ban Na,13150
516,84,บ้านขวาง,Ban Khwang,13150
517,84,ท่าตอ,Tha To,13150
518,84,บ้านใหม่,Ban Mai,13150
519,85,บ้านแพรก,Ban Phraek,13240
520,85,บ้านใหม่,Ban Mai,13240
521,85,สำพะเนียง,Sam Phaniang,13240
522,85,คลองน้อย,Khlong Noi,13240
523,85,สองห้อง,Song Hong,13240
524,86,ตลาดหลวง,Talat Luang,14000
525,86,บางแก้ว,Bang Kaeo,14000
526,86,ศาลาแดง,Sala Daeng,14000
527,86,ป่างิ้ว,Pa Ngio,14000
528,86,บ้านแห,Ban Hae,14000
529,86,ตลาดกรวด,Talat Kruat,14000
530,86,มหาดไทย,Mahatthai,14000
531,86,บ้านอิฐ,Ban It,14000
532,86,หัวไผ่,Hua Phai,14000
533,86,จำปาหล่อ,Champa Lo,14000
534,86,โพสะ,Pho Sa,14000
535,86,บ้านรี,Ban Ri,14000
536,86,คลองวัว,Khlong Wua,14000
537,86,ย่านซื่อ,Yan Sue,14000
538,87,จรเข้ร้อง,Chorakhe Rong,14140
539,87,ไชยภูมิ,Chaiyaphum,14140
540,87,ชัยฤทธิ์,Chaiyarit,14140
541,87,เทวราช,Thewarat,14140
542,87,ราชสถิตย์,Ratsathit,14140
543,87,ไชโย,Chaiyo,14140
544,87,หลักฟ้า,Lak Fa,14140
545,87,ชะไว,Chawai,14140
546,87,ตรีณรงค์,Tri Narong,14140
547,88,บางปลากด,Bang Pla Kot,14130
548,88,ป่าโมก,Pa Mok,14130
549,88,สายทอง,Sai Thong,14130
550,88,โรงช้าง,Rong Chang,14130
551,88,บางเสด็จ,Bang Sadet,14130
552,88,นรสิงห์,Norasing,14130
553,88,เอกราช,Ekkarat,14130
554,88,โผงเผง,Phong Pheng,14130
555,89,อ่างแก้ว,Ang Kaeo,14120
556,89,อินทประมูล,Inthapramun,14120
557,89,บางพลับ,Bang Phlap,14120
558,89,หนองแม่ไก่,Nong Mae Kai,14120
559,89,รำมะสัก,Ram Masak,14120
560,89,บางระกำ,Bang Rakam,14120
561,89,โพธิ์รังนก,Pho Rang Nok,14120
562,89,องครักษ์,Ongkharak,14120
563,89,โคกพุทรา,Khok Phutsa,14120
564,89,ยางซ้าย,Yang Chai,14120
565,89,บ่อแร่,Bo Rae,14120
566,89,ทางพระ,Thang Phra,14120
567,89,สามง่าม,Sam Ngam,14120
568,89,บางเจ้าฉ่า,Bang Chao Cha,14120
569,89,คำหยาด,Kham Yat,14120
570,90,แสวงหา,Sawaeng Ha,14150
571,90,ศรีพราน,Si Phran,14150
572,90,บ้านพราน,Ban Phran,14150
573,90,วังน้ำเย็น,Wang Nam Yen,14150
574,90,สีบัวทอง,Si Bua Thong,14150
575,90,ห้วยไผ่,Huai Phai,14150
576,90,จำลอง,Chamlong,14150
577,91,ไผ่จำศีล,Phai Chamsin,14110
578,91,ศาลเจ้าโรงทอง,San Chao Rong Thong,14110
579,91,ไผ่ดำพัฒนา,Phai Dam Patthana,14110
580,91,สาวร้องไห้,Sao Rong Hai,14110
581,91,ท่าช้าง,Tha Chang,14110
582,91,ยี่ล้น,Yi Lon,14110
583,91,บางจัก,Bang Chak,14110
